age,gender,shower,out_freq,active_time,hiki_period,sleep_hours,meal_count,isolation
34,1,7,3,2,6,11,3,0.07915813821055251
35,1,7,2,3,2,8,3,0.11192945168400854
24,0,7,1,2,49,7,2,0.8149811489642007
30,1,3,4,2,3,7,3,0.16776966098078253
34,0,7,1,2,78,8,3,0.6814334044724342
29,1,7,2,2,78,8,3,0.21310624157706284
27,0,3,0,3,9,4,1,0.9850346808115543
23,0,7,4,2,1,6,2,0.06770942671755258
37,0,3,1,2,35,6,2,0.8572483925689074
30,0,7,4,2,55,12,2,0.3295081344382887
25,0,7,4,2,2,8,2,0.06770942671755258
30,1,7,4,2,8,5,3,0.13851507233090157
34,0,7,4,3,60,5,1,0.6688702913308949
31,0,3,4,3,71,6,2,0.5045714971936305
34,0,7,4,2,3,3,3,0.09975864797211406
38,1,7,4,2,16,6,2,0.19173799367157632
37,0,7,4,1,6,7,2,0.07063023635685803
35,1,3,0,3,162,8,3,0.981493183935119
26,0,3,3,2,3,4,2,0.35737169291472615
35,0,3,4,3,224,11,1,0.933593256202736
20,0,1,3,2,43,4,2,0.460099637113073
31,0,3,4,1,5,7,2,0.17671151935013055
26,1,7,1,0,55,8,2,0.9247957141388364
38,0,3,4,2,127,5,2,0.7737751171854721
31,1,7,4,0,1,5,3,0.24109575457027524
37,1,7,4,3,28,8,3,0.19640828735719237
23,0,7,2,0,25,9,0,0.950129896632385
20,1,3,3,2,55,8,2,0.6256937099155914
30,1,3,3,2,1,7,4,0.19809839732023654
36,0,7,4,3,33,6,3,0.19640828735719237
23,0,7,4,3,73,7,3,0.19640828735719237
24,0,3,1,2,78,10,2,0.8991258406437996
37,0,7,1,2,214,7,2,0.9156461283811059
22,0,7,4,2,148,3,1,0.8805481494156727
28,0,7,1,3,100,6,2,0.8949439313393902
27,0,3,4,1,5,7,3,0.12700425838095875
28,0,3,3,2,1,5,2,0.19809839732023654
32,1,1,4,2,8,11,2,0.25460057342619274
38,0,1,1,2,56,10,2,0.9039727348578495
27,1,3,4,2,236,5,1,0.9024245848563444
25,1,0,4,3,66,7,2,0.3417643366081469
32,0,1,4,3,29,12,3,0.2603089198669121
28,1,7,2,3,202,5,1,0.8934387632191068
34,0,3,1,2,169,7,2,0.9684116697565233
34,1,7,1,3,3,7,2,0.5949360481755426
23,0,7,0,3,79,7,2,0.8960394822889021
19,0,3,2,3,0,6,0,0.7950921446661752
35,1,3,4,2,34,9,2,0.401193131209257
24,1,3,1,3,198,12,2,0.9789926591994533
28,0,7,1,2,129,12,2,0.9156461283811059
24,1,3,1,3,1,10,2,0.7364778263732298
22,1,3,1,1,9,7,2,0.8654549724300595
31,0,7,3,0,136,6,2,0.9039658691501351
38,1,7,1,3,12,7,2,0.8275085311137813
29,1,7,2,0,4,6,2,0.5337436530627043
28,0,3,1,2,209,7,3,0.9685948692707739
30,1,1,1,1,119,4,0,0.9377251509572674
22,1,3,1,3,42,6,3,0.9276291370725674
20,1,3,1,2,19,8,2,0.8991258406437996
35,1,7,4,0,226,5,1,0.9013981179434258
21,0,3,0,2,56,6,2,0.9707388497978132
22,0,7,1,3,173,4,1,0.9901416746403592
38,1,7,4,2,6,4,2,0.0952756906627491
38,0,3,3,2,77,3,3,0.5518011158665037
24,1,3,4,1,44,8,3,0.40437586433525874
24,1,7,0,3,3,5,2,0.7066669116463945
27,0,7,3,2,0,12,2,0.08043270865844954
33,0,3,4,2,11,5,3,0.3122936162960593
25,1,3,1,0,39,5,2,0.9916784864130549
38,0,1,0,2,190,5,2,0.9632914798090055
28,1,7,4,2,41,11,2,0.3295081344382887
26,0,7,1,0,50,8,2,0.9480582104599331
36,0,7,4,2,204,5,2,0.5477271131353904
38,0,7,2,1,9,7,2,0.22381462580496778
30,1,7,4,3,3,7,3,0.06961888680922525
34,1,7,1,3,217,7,1,0.9780780226498093
33,1,3,4,1,93,7,2,0.4619502733806263
31,0,3,0,1,0,9,3,0.7057172102915366
19,1,7,1,2,79,8,2,0.7593810169389497
35,1,7,2,0,1,6,2,0.25456993055029564
26,1,3,4,0,3,10,2,0.3641257631067116
30,1,7,2,2,194,6,3,0.5802854977637721
20,0,3,1,3,53,8,2,0.9497768130202219
24,1,7,3,0,20,11,0,0.8648916878810965
